Port Name,Year,Hour of Day,Demand (kW)
Oakland,100% eCHE,12,2669.1
Oakland,100% eCHE,13,2669.1
Oakland,100% eCHE,14,2669.1
Oakland,100% eCHE,15,2669.1
Oakland,100% eCHE,16,2669.1
Oakland,100% eCHE,17,18865.9
Oakland,100% eCHE,18,2669.1
Oakland,100% eCHE,19,2669.1
Oakland,100% eCHE,20,2669.1
Oakland,100% eCHE,21,2669.1
Oakland,100% eCHE,22,2669.1
Oakland,100% eCHE,23,2669.1
Oakland,2023,0,213.5
Oakland,2023,1,213.5
Oakland,2023,2,1509.3
Oakland,2023,3,1424.2
Oakland,2023,4,398.2
Oakland,2023,5,398.2
Oakland,2023,6,343.6
Oakland,2023,7,213.5
Oakland,2023,8,213.5
Oakland,2023,9,213.5
Oakland,2023,10,213.5
Oakland,2023,11,213.5
Oakland,2023,12,213.5
Oakland,2023,13,213.5
Oakland,2023,14,213.5
Oakland,2023,15,213.5
Oakland,2023,16,213.5
Oakland,2023,17,1509.3
Oakland,2023,18,213.5
Oakland,2023,19,213.5
Oakland,2023,20,213.5
Oakland,2023,21,213.5
Oakland,2023,22,213.5
Oakland,2023,23,213.5
Oakland,2024,0,266.9
Oakland,2024,1,266.9
Oakland,2024,2,1886.6
Oakland,2024,3,1780.2
Oakland,2024,4,497.7
Oakland,2024,5,497.7
Oakland,2024,6,429.5
Oakland,2024,7,266.9
Oakland,2024,8,266.9
Oakland,2024,9,266.9
Oakland,2024,10,266.9
Oakland,2024,11,266.9
Oakland,2024,12,266.9
Oakland,2024,13,266.9
Oakland,2024,14,266.9
Oakland,2024,15,266.9
Oakland,2024,16,266.9
Oakland,2024,17,1886.6
Oakland,2024,18,266.9
Oakland,2024,19,266.9
Oakland,2024,20,266.9
Oakland,2024,21,266.9
Oakland,2024,22,266.9
Oakland,2024,23,266.9
Oakland,2025,0,320.3
Oakland,2025,1,320.3
Oakland,2025,2,2263.9
Oakland,2025,3,2136.3
Oakland,2025,4,597.3
Oakland,2025,5,597.3
Oakland,2025,6,515.5
Oakland,2025,7,320.3
Oakland,2025,8,320.3
Oakland,2025,9,320.3
Oakland,2025,10,320.3
Oakland,2025,11,320.3
Oakland,2025,12,320.3
Oakland,2025,13,320.3
Oakland,2025,14,320.3
Oakland,2025,15,320.3
Oakland,2025,16,320.3
Oakland,2025,17,2263.9
Oakland,2025,18,320.3
Oakland,2025,19,320.3
Oakland,2025,20,320.3
Oakland,2025,21,320.3
Oakland,2025,22,320.3
Oakland,2025,23,320.3
Oakland,2026,0,400.4
Oakland,2026,1,400.4
Oakland,2026,2,2829.9
Oakland,2026,3,2670.3
Oakland,2026,4,746.6
Oakland,2026,5,746.6
Oakland,2026,6,644.3
Oakland,2026,7,400.4
Oakland,2026,8,400.4
Oakland,2026,9,400.4
Oakland,2026,10,400.4
Oakland,2026,11,400.4
Oakland,2026,12,400.4
Oakland,2026,13,400.4
Oakland,2026,14,400.4
Oakland,2026,15,400.4
Oakland,2026,16,400.4
Oakland,2026,17,2829.9
Oakland,2026,18,400.4
Oakland,2026,19,400.4
Oakland,2026,20,400.4
Oakland,2026,21,400.4
Oakland,2026,22,400.4
Oakland,2026,23,400.4
Oakland,2027,0,480.4
Oakland,2027,1,480.4
Oakland,2027,2,3395.9
Oakland,2027,3,3204.4
Oakland,2027,4,895.9
Oakland,2027,5,895.9
Oakland,2027,6,773.2
Oakland,2027,7,480.4
Oakland,2027,8,480.4
Oakland,2027,9,480.4
Oakland,2027,10,480.4
Oakland,2027,11,480.4
Oakland,2027,12,480.4
Oakland,2027,13,480.4
Oakland,2027,14,480.4
Oakland,2027,15,480.4
Oakland,2027,16,480.4
Oakland,2027,17,3395.9
Oakland,2027,18,480.4
Oakland,2027,19,480.4
Oakland,2027,20,480.4
Oakland,2027,21,480.4
Oakland,2027,22,480.4
Oakland,2027,23,480.4
Oakland,2028,0,587.2
Oakland,2028,1,587.2
Oakland,2028,2,4150.5
Oakland,2028,3,3916.5
Oakland,2028,4,1095.0
Oakland,2028,5,1095.0
Oakland,2028,6,945.0
Oakland,2028,7,587.2
Oakland,2028,8,587.2
Oakland,2028,9,587.2
Oakland,2028,10,587.2
Oakland,2028,11,587.2
Oakland,2028,12,587.2
Oakland,2028,13,587.2
Oakland,2028,14,587.2
Oakland,2028,15,587.2
Oakland,2028,16,587.2
Oakland,2028,17,4150.5
Oakland,2028,18,587.2
Oakland,2028,19,587.2
Oakland,2028,20,587.2
Oakland,2028,21,587.2
Oakland,2028,22,587.2
Oakland,2028,23,587.2
Oakland,2029,0,694.0
Oakland,2029,1,694.0
Oakland,2029,2,4905.1
Oakland,2029,3,4628.6
Oakland,2029,4,1294.1
Oakland,2029,5,1294.1
Oakland,2029,6,1116.8
Oakland,2029,7,694.0
Oakland,2029,8,694.0
Oakland,2029,9,694.0
Oakland,2029,10,694.0
Oakland,2029,11,694.0
Oakland,2029,12,694.0
Oakland,2029,13,694.0
Oakland,2029,14,694.0
Oakland,2029,15,694.0
Oakland,2029,16,694.0
Oakland,2029,17,4905.1
Oakland,2029,18,694.0
Oakland,2029,19,694.0
Oakland,2029,20,694.0
Oakland,2029,21,694.0
Oakland,2029,22,694.0
Oakland,2029,23,694.0
Oakland,2030,0,827.4
Oakland,2030,1,827.4
Oakland,2030,2,5848.4
Oakland,2030,3,5518.7
Oakland,2030,4,1543.0
Oakland,2030,5,1543.0
Oakland,2030,6,1331.6
Oakland,2030,7,827.4
Oakland,2030,8,827.4
Oakland,2030,9,827.4
Oakland,2030,10,827.4
Oakland,2030,11,827.4
Oakland,2030,12,827.4
Oakland,2030,13,827.4
Oakland,2030,14,827.4
Oakland,2030,15,827.4
Oakland,2030,16,827.4
Oakland,2030,17,5848.4
Oakland,2030,18,827.4
Oakland,2030,19,827.4
Oakland,2030,20,827.4
Oakland,2030,21,827.4
Oakland,2030,22,827.4
Oakland,2030,23,827.4
Oakland,2031,0,960.9
Oakland,2031,1,960.9
Oakland,2031,2,6791.7
Oakland,2031,3,6408.8
Oakland,2031,4,1791.8
Oakland,2031,5,1791.8
Oakland,2031,6,1546.4
Oakland,2031,7,960.9
Oakland,2031,8,960.9
Oakland,2031,9,960.9
Oakland,2031,10,960.9
Oakland,2031,11,960.9
Oakland,2031,12,960.9
Oakland,2031,13,960.9
Oakland,2031,14,960.9
Oakland,2031,15,960.9
Oakland,2031,16,960.9
Oakland,2031,17,6791.7
Oakland,2031,18,960.9
Oakland,2031,19,960.9
Oakland,2031,20,960.9
Oakland,2031,21,960.9
Oakland,2031,22,960.9
Oakland,2031,23,960.9
Oakland,2032,0,1121.0
Oakland,2032,1,1121.0
Oakland,2032,2,7923.7
Oakland,2032,3,7477.0
Oakland,2032,4,2090.5
Oakland,2032,5,2090.5
Oakland,2032,6,1804.1
Oakland,2032,7,1121.0
Oakland,2032,8,1121.0
Oakland,2032,9,1121.0
Oakland,2032,10,1121.0
Oakland,2032,11,1121.0
Oakland,2032,12,1121.0
Oakland,2032,13,1121.0
Oakland,2032,14,1121.0
Oakland,2032,15,1121.0
Oakland,2032,16,1121.0
Oakland,2032,17,7923.7
Oakland,2032,18,1121.0
Oakland,2032,19,1121.0
Oakland,2032,20,1121.0
Oakland,2032,21,1121.0
Oakland,2032,22,1121.0
Oakland,2032,23,1121.0
Oakland,2033,0,1281.2
Oakland,2033,1,1281.2
Oakland,2033,2,9055.6
Oakland,2033,3,8545.1
Oakland,2033,4,2389.1
Oakland,2033,5,2389.1
Oakland,2033,6,2061.8
Oakland,2033,7,1281.2
Oakland,2033,8,1281.2
Oakland,2033,9,1281.2
Oakland,2033,10,1281.2
Oakland,2033,11,1281.2
Oakland,2033,12,1281.2
Oakland,2033,13,1281.2
Oakland,2033,14,1281.2
Oakland,2033,15,1281.2
Oakland,2033,16,1281.2
Oakland,2033,17,9055.6
Oakland,2033,18,1281.2
Oakland,2033,19,1281.2
Oakland,2033,20,1281.2
Oakland,2033,21,1281.2
Oakland,2033,22,1281.2
Oakland,2033,23,1281.2
Oakland,2034,0,1441.3
Oakland,2034,1,1441.3
Oakland,2034,2,10187.6
Oakland,2034,3,9613.2
Oakland,2034,4,2687.7
Oakland,2034,5,2687.7
Oakland,2034,6,2319.5
Oakland,2034,7,1441.3
Oakland,2034,8,1441.3
Oakland,2034,9,1441.3
Oakland,2034,10,1441.3
Oakland,2034,11,1441.3
Oakland,2034,12,1441.3
Oakland,2034,13,1441.3
Oakland,2034,14,1441.3
Oakland,2034,15,1441.3
Oakland,2034,16,1441.3
Oakland,2034,17,10187.6
Oakland,2034,18,1441.3
Oakland,2034,19,1441.3
Oakland,2034,20,1441.3
Oakland,2034,21,1441.3
Oakland,2034,22,1441.3
Oakland,2034,23,1441.3
Oakland,2035,0,1628.2
Oakland,2035,1,1628.2
Oakland,2035,2,11508.2
Oakland,2035,3,10859.4
Oakland,2035,4,3036.1
Oakland,2035,5,3036.1
Oakland,2035,6,2620.2
Oakland,2035,7,1628.2
Oakland,2035,8,1628.2
Oakland,2035,9,1628.2
Oakland,2035,10,1628.2
Oakland,2035,11,1628.2
Oakland,2035,12,1628.2
Oakland,2035,13,1628.2
Oakland,2035,14,1628.2
Oakland,2035,15,1628.2
Oakland,2035,16,1628.2
Oakland,2035,17,11508.2
Oakland,2035,18,1628.2
Oakland,2035,19,1628.2
Oakland,2035,20,1628.2
Oakland,2035,21,1628.2
Oakland,2035,22,1628.2
Oakland,2035,23,1628.2
Philadelphia,100% eCHE,0,508.4
Philadelphia,100% eCHE,1,508.4
Philadelphia,100% eCHE,2,3586.4
Philadelphia,100% eCHE,3,3395.5
Philadelphia,100% eCHE,4,988.6
Philadelphia,100% eCHE,5,988.6
Philadelphia,100% eCHE,6,818.2
Philadelphia,100% eCHE,7,508.4
Philadelphia,100% eCHE,8,508.4
Philadelphia,100% eCHE,9,508.4
Philadelphia,100% eCHE,10,508.4
Philadelphia,100% eCHE,11,508.4
Philadelphia,100% eCHE,12,508.4
Philadelphia,100% eCHE,13,508.4
Philadelphia,100% eCHE,14,508.4
Philadelphia,100% eCHE,15,508.4
Philadelphia,100% eCHE,16,508.4
Philadelphia,100% eCHE,17,3586.4
Philadelphia,100% eCHE,18,508.4
Philadelphia,100% eCHE,19,508.4
Philadelphia,100% eCHE,20,508.4
Philadelphia,100% eCHE,21,508.4
Philadelphia,100% eCHE,22,508.4
Philadelphia,100% eCHE,23,508.4
Philadelphia,2023,0,40.7
Philadelphia,2023,1,40.7
Philadelphia,2023,2,286.9
Philadelphia,2023,3,271.6
Philadelphia,2023,4,79.1
Philadelphia,2023,5,79.1
Philadelphia,2023,6,65.5
Philadelphia,2023,7,40.7
Philadelphia,2023,8,40.7
Philadelphia,2023,9,40.7
Philadelphia,2023,10,40.7
Philadelphia,2023,11,40.7
Philadelphia,2023,12,40.7
Philadelphia,2023,13,40.7
Philadelphia,2023,14,40.7
Philadelphia,2023,15,40.7
Philadelphia,2023,16,40.7
Philadelphia,2023,17,286.9
Philadelphia,2023,18,40.7
Philadelphia,2023,19,40.7
Philadelphia,2023,20,40.7
Philadelphia,2023,21,40.7
Philadelphia,2023,22,40.7
Philadelphia,2023,23,40.7
Philadelphia,2024,0,50.8
Philadelphia,2024,1,50.8
Philadelphia,2024,2,358.6
Philadelphia,2024,3,339.5
Philadelphia,2024,4,98.9
Philadelphia,2024,5,98.9
Philadelphia,2024,6,81.8
Philadelphia,2024,7,50.8
Philadelphia,2024,8,50.8
Philadelphia,2024,9,50.8
Philadelphia,2024,10,50.8
Philadelphia,2024,11,50.8
Philadelphia,2024,12,50.8
Philadelphia,2024,13,50.8
Philadelphia,2024,14,50.8
Philadelphia,2024,15,50.8
Philadelphia,2024,16,50.8
Philadelphia,2024,17,358.6
Philadelphia,2024,18,50.8
Philadelphia,2024,19,50.8
Philadelphia,2024,20,50.8
Philadelphia,2024,21,50.8
Philadelphia,2024,22,50.8
Philadelphia,2024,23,50.8
Philadelphia,2025,0,61.0
Philadelphia,2025,1,61.0
Philadelphia,2025,2,430.4
Philadelphia,2025,3,407.5
Philadelphia,2025,4,118.6
Philadelphia,2025,5,118.6
Philadelphia,2025,6,98.2
Philadelphia,2025,7,61.0
Philadelphia,2025,8,61.0
Philadelphia,2025,9,61.0
Philadelphia,2025,10,61.0
Philadelphia,2025,11,61.0
Philadelphia,2025,12,61.0
Philadelphia,2025,13,61.0
Philadelphia,2025,14,61.0
Philadelphia,2025,15,61.0
Philadelphia,2025,16,61.0
Philadelphia,2025,17,430.4
Philadelphia,2025,18,61.0
Philadelphia,2025,19,61.0
Philadelphia,2025,20,61.0
Philadelphia,2025,21,61.0
Philadelphia,2025,22,61.0
Philadelphia,2025,23,61.0
Philadelphia,2026,0,76.3
Philadelphia,2026,1,76.3
Philadelphia,2026,2,538.0
Philadelphia,2026,3,509.3
Philadelphia,2026,4,148.3
Philadelphia,2026,5,148.3
Philadelphia,2026,6,122.7
Philadelphia,2026,7,76.3
Philadelphia,2026,8,76.3
Philadelphia,2026,9,76.3
Philadelphia,2026,10,76.3
Philadelphia,2026,11,76.3
Philadelphia,2026,12,76.3
Philadelphia,2026,13,76.3
Philadelphia,2026,14,76.3
Philadelphia,2026,15,76.3
Philadelphia,2026,16,76.3
Philadelphia,2026,17,538.0
Philadelphia,2026,18,76.3
Philadelphia,2026,19,76.3
Philadelphia,2026,20,76.3
Philadelphia,2026,21,76.3
Philadelphia,2026,22,76.3
Philadelphia,2026,23,76.3
Philadelphia,2027,0,91.5
Philadelphia,2027,1,91.5
Philadelphia,2027,2,645.5
Philadelphia,2027,3,611.2
Philadelphia,2027,4,178.0
Philadelphia,2027,5,178.0
Philadelphia,2027,6,147.3
Philadelphia,2027,7,91.5
Philadelphia,2027,8,91.5
Philadelphia,2027,9,91.5
Philadelphia,2027,10,91.5
Philadelphia,2027,11,91.5
Philadelphia,2027,12,91.5
Philadelphia,2027,13,91.5
Philadelphia,2027,14,91.5
Philadelphia,2027,15,91.5
Philadelphia,2027,16,91.5
Philadelphia,2027,17,645.5
Philadelphia,2027,18,91.5
Philadelphia,2027,19,91.5
Philadelphia,2027,20,91.5
Philadelphia,2027,21,91.5
Philadelphia,2027,22,91.5
Philadelphia,2027,23,91.5
Philadelphia,2028,0,111.9
Philadelphia,2028,1,111.9
Philadelphia,2028,2,789.0
Philadelphia,2028,3,747.0
Philadelphia,2028,4,217.5
Philadelphia,2028,5,217.5
Philadelphia,2028,6,180.0
Philadelphia,2028,7,111.9
Philadelphia,2028,8,111.9
Philadelphia,2028,9,111.9
Philadelphia,2028,10,111.9
Philadelphia,2028,11,111.9
Philadelphia,2028,12,111.9
Philadelphia,2028,13,111.9
Philadelphia,2028,14,111.9
Philadelphia,2028,15,111.9
Philadelphia,2028,16,111.9
Philadelphia,2028,17,789.0
Philadelphia,2028,18,111.9
Philadelphia,2028,19,111.9
Philadelphia,2028,20,111.9
Philadelphia,2028,21,111.9
Philadelphia,2028,22,111.9
Philadelphia,2028,23,111.9
Philadelphia,2029,0,132.2
Philadelphia,2029,1,132.2
Philadelphia,2029,2,932.5
Philadelphia,2029,3,882.8
Philadelphia,2029,4,257.0
Philadelphia,2029,5,257.0
Philadelphia,2029,6,212.7
Philadelphia,2029,7,132.2
Philadelphia,2029,8,132.2
Philadelphia,2029,9,132.2
Philadelphia,2029,10,132.2
Philadelphia,2029,11,132.2
Philadelphia,2029,12,132.2
Philadelphia,2029,13,132.2
Philadelphia,2029,14,132.2
Philadelphia,2029,15,132.2
Philadelphia,2029,16,132.2
Philadelphia,2029,17,932.5
Philadelphia,2029,18,132.2
Philadelphia,2029,19,132.2
Philadelphia,2029,20,132.2
Philadelphia,2029,21,132.2
Philadelphia,2029,22,132.2
Philadelphia,2029,23,132.2
Philadelphia,2030,0,157.6
Philadelphia,2030,1,157.6
Philadelphia,2030,2,1111.8
Philadelphia,2030,3,1052.6
Philadelphia,2030,4,306.5
Philadelphia,2030,5,306.5
Philadelphia,2030,6,253.6
Philadelphia,2030,7,157.6
Philadelphia,2030,8,157.6
Philadelphia,2030,9,157.6
Philadelphia,2030,10,157.6
Philadelphia,2030,11,157.6
Philadelphia,2030,12,157.6
Philadelphia,2030,13,157.6
Philadelphia,2030,14,157.6
Philadelphia,2030,15,157.6
Philadelphia,2030,16,157.6
Philadelphia,2030,17,1111.8
Philadelphia,2030,18,157.6
Philadelphia,2030,19,157.6
Philadelphia,2030,20,157.6
Philadelphia,2030,21,157.6
Philadelphia,2030,22,157.6
Philadelphia,2030,23,157.6
Philadelphia,2031,0,183.0
Philadelphia,2031,1,183.0
Philadelphia,2031,2,1291.1
Philadelphia,2031,3,1222.4
Philadelphia,2031,4,355.9
Philadelphia,2031,5,355.9
Philadelphia,2031,6,294.5
Philadelphia,2031,7,183.0
Philadelphia,2031,8,183.0
Philadelphia,2031,9,183.0
Philadelphia,2031,10,183.0
Philadelphia,2031,11,183.0
Philadelphia,2031,12,183.0
Philadelphia,2031,13,183.0
Philadelphia,2031,14,183.0
Philadelphia,2031,15,183.0
Philadelphia,2031,16,183.0
Philadelphia,2031,17,1291.1
Philadelphia,2031,18,183.0
Philadelphia,2031,19,183.0
Philadelphia,2031,20,183.0
Philadelphia,2031,21,183.0
Philadelphia,2031,22,183.0
Philadelphia,2031,23,183.0
Philadelphia,2032,0,213.5
Philadelphia,2032,1,213.5
Philadelphia,2032,2,1506.3
Philadelphia,2032,3,1426.1
Philadelphia,2032,4,415.2
Philadelphia,2032,5,415.2
Philadelphia,2032,6,343.6
Philadelphia,2032,7,213.5
Philadelphia,2032,8,213.5
Philadelphia,2032,9,213.5
Philadelphia,2032,10,213.5
Philadelphia,2032,11,213.5
Philadelphia,2032,12,213.5
Philadelphia,2032,13,213.5
Philadelphia,2032,14,213.5
Philadelphia,2032,15,213.5
Philadelphia,2032,16,213.5
Philadelphia,2032,17,1506.3
Philadelphia,2032,18,213.5
Philadelphia,2032,19,213.5
Philadelphia,2032,20,213.5
Philadelphia,2032,21,213.5
Philadelphia,2032,22,213.5
Philadelphia,2032,23,213.5
Philadelphia,2033,0,244.0
Philadelphia,2033,1,244.0
Philadelphia,2033,2,1721.5
Philadelphia,2033,3,1629.8
Philadelphia,2033,4,474.5
Philadelphia,2033,5,474.5
Philadelphia,2033,6,392.7
Philadelphia,2033,7,244.0
Philadelphia,2033,8,244.0
Philadelphia,2033,9,244.0
Philadelphia,2033,10,244.0
Philadelphia,2033,11,244.0
Philadelphia,2033,12,244.0
Philadelphia,2033,13,244.0
Philadelphia,2033,14,244.0
Philadelphia,2033,15,244.0
Philadelphia,2033,16,244.0
Philadelphia,2033,17,1721.5
Philadelphia,2033,18,244.0
Philadelphia,2033,19,244.0
Philadelphia,2033,20,244.0
Philadelphia,2033,21,244.0
Philadelphia,2033,22,244.0
Philadelphia,2033,23,244.0
Philadelphia,2034,0,274.5
Philadelphia,2034,1,274.5
Philadelphia,2034,2,1936.6
Philadelphia,2034,3,1833.5
Philadelphia,2034,4,533.9
Philadelphia,2034,5,533.9
Philadelphia,2034,6,441.8
Philadelphia,2034,7,274.5
Philadelphia,2034,8,274.5
Philadelphia,2034,9,274.5
Philadelphia,2034,10,274.5
Philadelphia,2034,11,274.5
Philadelphia,2034,12,274.5
Philadelphia,2034,13,274.5
Philadelphia,2034,14,274.5
Philadelphia,2034,15,274.5
Philadelphia,2034,16,274.5
Philadelphia,2034,17,1936.6
Philadelphia,2034,18,274.5
Philadelphia,2034,19,274.5
Philadelphia,2034,20,274.5
Philadelphia,2034,21,274.5
Philadelphia,2034,22,274.5
Philadelphia,2034,23,274.5
Philadelphia,2035,0,310.1
Philadelphia,2035,1,310.1
Philadelphia,2035,2,2187.7
Philadelphia,2035,3,2071.2
Philadelphia,2035,4,603.1
Philadelphia,2035,5,603.1
Philadelphia,2035,6,499.1
Philadelphia,2035,7,310.1
Philadelphia,2035,8,310.1
Philadelphia,2035,9,310.1
Philadelphia,2035,10,310.1
Philadelphia,2035,11,310.1
Philadelphia,2035,12,310.1
Philadelphia,2035,13,310.1
Philadelphia,2035,14,310.1
Philadelphia,2035,15,310.1
Philadelphia,2035,16,310.1
Philadelphia,2035,17,2187.7
Philadelphia,2035,18,310.1
Philadelphia,2035,19,310.1
Philadelphia,2035,20,310.1
Philadelphia,2035,21,310.1
Philadelphia,2035,22,310.1
Philadelphia,2035,23,310.1
Port Everglades,100% eCHE,0,1143.9
Port Everglades,100% eCHE,1,1143.9
Port Everglades,100% eCHE,2,7854.5
Port Everglades,100% eCHE,3,7418.2
Port Everglades,100% eCHE,4,2011.4
Port Everglades,100% eCHE,5,2011.4
Port Everglades,100% eCHE,6,1840.9
Port Everglades,100% eCHE,7,1143.9
Port Everglades,100% eCHE,8,1143.9
Port Everglades,100% eCHE,9,1143.9
Port Everglades,100% eCHE,10,1143.9
Port Everglades,100% eCHE,11,1143.9
Port Everglades,100% eCHE,12,1143.9
Port Everglades,100% eCHE,13,1143.9
Port Everglades,100% eCHE,14,1143.9
Port Everglades,100% eCHE,15,1143.9
Port Everglades,100% eCHE,16,1143.9
Port Everglades,100% eCHE,17,7854.5
Port Everglades,100% eCHE,18,1143.9
Port Everglades,100% eCHE,19,1143.9
Port Everglades,100% eCHE,20,1143.9
Port Everglades,100% eCHE,21,1143.9
Port Everglades,100% eCHE,22,1143.9
Port Everglades,100% eCHE,23,1143.9
Port Everglades,2023,0,91.5
Port Everglades,2023,1,91.5
Port Everglades,2023,2,628.4
Port Everglades,2023,3,593.5
Port Everglades,2023,4,160.9
Port Everglades,2023,5,160.9
Port Everglades,2023,6,147.3
Port Everglades,2023,7,91.5
Port Everglades,2023,8,91.5
Port Everglades,2023,9,91.5
Port Everglades,2023,10,91.5
Port Everglades,2023,11,91.5
Port Everglades,2023,12,91.5
Port Everglades,2023,13,91.5
Port Everglades,2023,14,91.5
Port Everglades,2023,15,91.5
Port Everglades,2023,16,91.5
Port Everglades,2023,17,628.4
Port Everglades,2023,18,91.5
Port Everglades,2023,19,91.5
Port Everglades,2023,20,91.5
Port Everglades,2023,21,91.5
Port Everglades,2023,22,91.5
Port Everglades,2023,23,91.5
Port Everglades,2024,0,114.4
Port Everglades,2024,1,114.4
Port Everglades,2024,2,785.5
Port Everglades,2024,3,741.8
Port Everglades,2024,4,201.1
Port Everglades,2024,5,201.1
Port Everglades,2024,6,184.1
Port Everglades,2024,7,114.4
Port Everglades,2024,8,114.4
Port Everglades,2024,9,114.4
Port Everglades,2024,10,114.4
Port Everglades,2024,11,114.4
Port Everglades,2024,12,114.4
Port Everglades,2024,13,114.4
Port Everglades,2024,14,114.4
Port Everglades,2024,15,114.4
Port Everglades,2024,16,114.4
Port Everglades,2024,17,785.5
Port Everglades,2024,18,114.4
Port Everglades,2024,19,114.4
Port Everglades,2024,20,114.4
Port Everglades,2024,21,114.4
Port Everglades,2024,22,114.4
Port Everglades,2024,23,114.4
Port Everglades,2025,0,137.3
Port Everglades,2025,1,137.3
Port Everglades,2025,2,942.5
Port Everglades,2025,3,890.2
Port Everglades,2025,4,241.4
Port Everglades,2025,5,241.4
Port Everglades,2025,6,220.9
Port Everglades,2025,7,137.3
Port Everglades,2025,8,137.3
Port Everglades,2025,9,137.3
Port Everglades,2025,10,137.3
Port Everglades,2025,11,137.3
Port Everglades,2025,12,137.3
Port Everglades,2025,13,137.3
Port Everglades,2025,14,137.3
Port Everglades,2025,15,137.3
Port Everglades,2025,16,137.3
Port Everglades,2025,17,942.5
Port Everglades,2025,18,137.3
Port Everglades,2025,19,137.3
Port Everglades,2025,20,137.3
Port Everglades,2025,21,137.3
Port Everglades,2025,22,137.3
Port Everglades,2025,23,137.3
Port Everglades,2026,0,171.6
Port Everglades,2026,1,171.6
Port Everglades,2026,2,1178.2
Port Everglades,2026,3,1112.7
Port Everglades,2026,4,301.7
Port Everglades,2026,5,301.7
Port Everglades,2026,6,276.1
Port Everglades,2026,7,171.6
Port Everglades,2026,8,171.6
Port Everglades,2026,9,171.6
Port Everglades,2026,10,171.6
Port Everglades,2026,11,171.6
Port Everglades,2026,12,171.6
Port Everglades,2026,13,171.6
Port Everglades,2026,14,171.6
Port Everglades,2026,15,171.6
Port Everglades,2026,16,171.6
Port Everglades,2026,17,1178.2
Port Everglades,2026,18,171.6
Port Everglades,2026,19,171.6
Port Everglades,2026,20,171.6
Port Everglades,2026,21,171.6
Port Everglades,2026,22,171.6
Port Everglades,2026,23,171.6
Port Everglades,2027,0,205.9
Port Everglades,2027,1,205.9
Port Everglades,2027,2,1413.8
Port Everglades,2027,3,1335.3
Port Everglades,2027,4,362.0
Port Everglades,2027,5,362.0
Port Everglades,2027,6,331.4
Port Everglades,2027,7,205.9
Port Everglades,2027,8,205.9
Port Everglades,2027,9,205.9
Port Everglades,2027,10,205.9
Port Everglades,2027,11,205.9
Port Everglades,2027,12,205.9
Port Everglades,2027,13,205.9
Port Everglades,2027,14,205.9
Port Everglades,2027,15,205.9
Port Everglades,2027,16,205.9
Port Everglades,2027,17,1413.8
Port Everglades,2027,18,205.9
Port Everglades,2027,19,205.9
Port Everglades,2027,20,205.9
Port Everglades,2027,21,205.9
